3970,[安][之][比][奇][能] [夜][麻][佐][久][良][婆][奈] [比][等][目][太][尓] [伎][美][等][之][見][氐][婆] [安][礼][古]<[非]>[米][夜][母]
3971,[夜][麻][扶][枳][能] [之][氣][美]<[登]>[ｉ][久][々] [鴬][能] [許][恵][乎][聞][良][牟] [伎][美][波][登][母][之][毛]
3972,[伊][泥][多][々][武] [知][加][良][乎][奈][美][等] [許][母][里][為][弖] [伎][弥][尓][故][布][流][尓] [許][己][呂][度][母][奈][思]
3973,[憶][保][枳][美][能] [弥][許][等][可][之][古][美] [安][之][比][奇][能] [夜][麻][野][佐]<[波]>[良][受] [安][麻][射][可][流] [比][奈][毛][乎][佐][牟][流] [麻][須][良][袁][夜] [奈][邇][可][母][能][毛][布] [安][乎][尓][余][之] [奈][良][治][伎][可][欲][布] [多][麻][豆][佐][能] [都][可][比][多][要][米][也] [己][母][理][古][非] [伊][枳][豆][伎][和][多][利] [之][多][毛][比]<[尓]> [奈][氣][可][布][和][賀][勢] [伊][尓][之][敝][由] [伊][比][都][藝][久][良][之] [餘][乃][奈][加][波] [可][受][奈][枳][毛][能][曽] [奈][具][佐][牟][流] [己][等][母][安][良][牟][等] [佐][刀][ｉ][等][能] [安][礼][邇][都][具][良][久] [夜][麻][備][尓][波] [佐][久][良][婆][奈][知][利] [可][保][等][利][能] [麻][奈][久][之][婆][奈][久] [春][野][尓] [須][美][礼][乎][都][牟]<[等]> [之][路][多][倍][乃] [蘇][泥][乎][利][可][敝][之] [久][礼][奈][為][能] [安][可][毛][須][蘇][妣][伎] [乎][登][賣][良]<[波]> [於][毛][比][美][太][礼][弖] [伎][美][麻][都][等] [宇][良][呉][悲][須][奈][理] [己][許][呂][具][志] [伊][謝][美][尓][由][加][奈] [許][等][波][多][奈][由][比]
3974,[夜][麻][夫][枳][波] [比][尓][々][々][佐][伎][奴] [宇][流][波][之][等] [安][我][毛][布][伎][美][波] [思][久][々][々][於][毛][保][由]
3975,[和][賀][勢][故][邇] [古][非][須][敝][奈][賀][利] [安][之][可][伎][能] [保][可][尓][奈][氣][加][布] [安][礼][之][可][奈][思][母]
3976,[佐][家][理][等][母] [之][良][受][之][安][良][婆] [母][太][毛][安][良][牟] [己][能][夜][万][夫][吉][乎] [美][勢][追][都][母][等][奈]
3977,[安][之][可][伎][能] [保][加][尓][母][伎][美][我] [余][里][多][々][志] [孤][悲][家][礼][許]<[曽]>[婆] [伊][米][尓][見][要][家][礼]
3978,[妹][毛][吾][毛] [許][己][呂][波][於][夜][自] [多][具][敝][礼][登] [伊][夜][奈][都][可][之][久] [相][見]<[婆]> [登][許][波][都][波][奈][尓] [情][具][之] [眼][具][之][毛][奈][之][尓] [波][思][家][夜][之] [安][我][於][久][豆][麻] [大][王][能] [美][許][登][加][之][古][美] [阿][之][比][奇][能] [夜][麻][古][要][奴][由][伎] [安][麻][射][加][流] [比][奈][乎][左][米][尓][等] [別][来][之] [曽][乃][日][乃][伎][波][美] [荒][璞][能] [登][之][由][吉][我][敝][利] [春][花]<[乃]> [宇][都][呂][布][麻][泥][尓] [相][見][祢][婆] [伊][多][母][須][敝][奈][美] [之][伎][多][倍][能] [蘇][泥][可][敝][之][都][追] [宿][夜][於][知][受] [伊][米][尓][波][見][礼][登] [宇][都][追][尓][之] [多][太][尓][安][良][祢][婆] [孤][悲][之][家][口] [知][敝][尓][都][母][里][奴] [近]<[在]>[者] [加][敝][利][尓][太][仁][母] [宇][知][由][吉][氐] [妹][我][多][麻][久][良] [佐][之][加][倍][氐] [祢][天][蒙][許][万][思][乎] [多][麻][保][己][乃] [路][波][之][騰][保][久] [關][左][閇][尓] [敝][奈][里][氐][安][礼][許][曽] [与][思][恵][夜][之] [餘][志][播][安][良][武][曽] [霍][公][鳥] [来][鳴][牟][都][奇][尓] [伊][都][之][加][母] [波][夜][久][奈][里][那][牟] [宇][乃][花][能] [尓][保][敝][流][山][乎] [余][曽][能][未][母] [布][里][佐][氣][見][都][追] [淡][海][路][尓] [伊][由][伎][能][里][多][知] [青][丹][吉] [奈][良][乃][吾][家][尓] [奴][要][鳥][能] [宇][良][奈][氣][之][都][追] [思][多][戀][尓] [於][毛][比][宇][良][夫][礼] [可][度][尓][多][知] [由][布][氣][刀][比][都][追] [吾][乎][麻][都][等] [奈][須][良][牟][妹][乎] [安][比][氐][早][見][牟]
3979,[安][良][多][麻]<[乃]> [登][之][可][敝][流][麻][泥] [安][比][見][祢][婆] [許][己][呂][毛][之][努][尓] [於][母][保][由][流][香][聞]
3980,[奴][婆][多][麻][乃] [伊][米][尓]<[波]>[母][等][奈] [安][比][見][礼][騰] [多][太][尓][安][良][祢][婆] [孤][悲][夜][麻][受][家][里]
3981,[安][之][比][奇][能] [夜][麻][伎][敝][奈][里][氐] [等][保][家][騰][母] [許][己][呂][之][遊][氣][婆] [伊][米][尓][美][要][家][里]
3982,[春][花][能] [宇][都][路][布][麻][泥][尓] [相][見][祢]<[婆]> [月][日][餘][美][都][追] [伊][母][麻][都][良][牟][曽]
3983,[安][思][比][奇][能] [夜][麻][毛][知][可][吉][乎] [保][登][等][藝][須] [都][奇][多][都][麻][泥][尓] [奈][仁][加][吉][奈][可][奴]
3984,[多][麻][尓][奴][久] [波][奈][多][知]<[婆]>[奈][乎] [等][毛][之][美][思] [己][能][和][我][佐][刀][尓] [伎][奈][可][受][安][流][良][之]
3985,[伊][美][都][河][泊] [伊][由][伎][米][具][礼][流] [多][麻][久][之][氣] [布][多][我][美][山][者] [波][流][波][奈][乃] [佐][家][流][左][加][利][尓] [安][吉]<[能]>[葉][乃] [尓][保][敝][流][等][伎][尓] [出][立][氐] [布][里][佐][氣][見][礼][婆] [可][牟][加][良][夜] [曽][許][婆][多][敷][刀][伎] [夜][麻][可][良][夜] [見][我][保][之][加][良][武] [須][賣][可][未][能] [須][蘇][未][乃][夜][麻][能] [之][夫][多][尓][能] [佐][吉][乃][安][里][蘇][尓] [阿][佐][奈][藝][尓] [餘][須][流][之][良][奈][美] [由][敷][奈][藝][尓] [美][知][久][流][之][保][能] [伊][夜][麻][之][尓] [多][由][流][許][登][奈][久] [伊][尓][之][敝][由] [伊][麻][乃][乎][都][豆][尓] [可][久][之][許][曽] [見][流][比][登][其][等][尓] [加][氣][氐][之][努][波][米]
3986,[之][夫][多][尓][能] [佐][伎][能][安][里][蘇][尓] [与][須][流][奈][美] [伊][夜][思][久][思][久][尓] [伊][尓][之][敝][於][母][保][由]
3987,[多][麻][久][之][氣] [敷][多][我][美][也][麻][尓] [鳴][鳥][能] [許][恵][乃][孤][悲][思][吉] [登][岐][波][伎][尓][家][里]
3988,[奴][婆][多][麻]<[乃]> [都][奇][尓][牟][加][比][氐] [保][登][等][藝][須] [奈][久][於][登][波][流][氣][之] [佐][刀][騰][保][美][可][聞]
3989,[奈][呉][能][宇][美][能] [意][吉][都][之][良][奈][美] [志][苦][思][苦][尓] [於][毛][保][要][武][可][母] [多][知][和][可][礼][奈]<[婆]>
3990,[和]<[我]>[勢][故][波] [多][麻][尓][母][我][毛][奈] [手][尓][麻][伎][氐] [見][都][追][由][可][牟][乎] [於][吉][氐][伊][加][婆][乎][思]
3991,[物][能][乃][敷][能] [夜][蘇][等][母][乃][乎][能] [於][毛][布][度][知] [許][己][呂][也][良][武][等] [宇][麻][奈][米][氐] [宇][知][久][知][夫][利][乃] [之][良][奈][美][能] [安][里][蘇][尓][与][須][流] [之][夫][多][尓][能] [佐][吉][多][母][登][保][理] [麻][都][太][要][能] [奈][我][波][麻][須][義][氐] [宇][奈][比][河][波] [伎][欲][吉][勢][其][等][尓] [宇][加][波][多][知] [可][由][吉][加][久][遊][岐] [見][都][礼][騰][母] [曽][許][母][安][加][尓][等] [布][勢][能][宇][弥][尓] [布][祢][宇][氣][須][恵][氐] [於][伎][敝][許][藝] [邊][尓][己][伎][見][礼][婆] [奈][藝][左][尓][波] [安][遅][牟][良][佐][和][伎] [之][麻]<[未]>[尓][波] [許][奴][礼][波][奈][左][吉] [許][己][婆][久][毛] [見][乃][佐][夜][氣][吉][加] [多][麻][久][之][氣] [布][多][我][弥][夜][麻][尓] [波][布][都][多][能] [由][伎][波][和][可][礼][受] [安][里][我][欲][比] [伊][夜][登][之][能][波][尓] [於][母][布][度][知] [可][久][思][安][蘇][婆][牟] [異][麻][母][見][流][其][等]
3992,[布][勢][能][宇][美][能] [意][枳][都][之][良][奈][美] [安][利][我][欲][比] [伊][夜][登][偲][能][波][尓] [見][都][追][思]<[努]>[播][牟]
3993,[布][治][奈][美][波] [佐][岐][弖][知][理][尓][伎] [宇][能][波][奈][波] [伊][麻][曽][佐][可][理][等] [安][之][比][奇][能] [夜][麻][尓][毛][野][尓][毛] [保][登][等][藝][須] [奈][伎][之][等][与][米][婆] [宇][知][奈][妣][久] [許][己][呂][毛][之][努][尓] [曽][己][乎][之][母] [宇][良][胡][非][之][美][等] [於][毛][布][度][知] [宇][麻][宇][知][牟][礼][弖] [多][豆][佐][波][理] [伊][泥][多][知][美][礼][婆] [伊][美][豆][河][泊] [美][奈][刀][能][須][登][利] [安][佐][奈][藝][尓] [可][多][尓][安][佐][里][之] [思][保][美][弖][婆] [都][麻][欲]<[妣]>[可][波][須] [等][母][之][伎][尓] [美][都][追][須][疑][由][伎] [之][夫][多][尓][能] [安][利][蘇][乃][佐][伎][尓] [於][枳][追][奈][美] [余][勢][久][流][多][麻][母] [可][多][与][理][尓] [可][都][良][尓][都][久][理] [伊][毛][我][多][米] [氐][尓][麻][吉][母][知][弖] [宇][良][具][波][之] [布]<[勢]>[能][美][豆][宇][弥][尓] [阿][麻][夫][祢][尓] [麻][可][治][加][伊][奴][吉] [之][路][多][倍][能] [蘇][泥][布]<[理]>[可][邊][之] [阿][登][毛][比][弖] [和][賀][己][藝][由][氣][婆] [乎][布][能][佐][伎] <[波]>[奈][知][利][麻][我][比] [奈][伎][佐][尓][波] [阿][之][賀][毛][佐][和][伎] [佐][射][礼][奈][美] [多][知][弖][毛][為][弖][母] [己][藝][米][具][利] [美][礼][登][母][安][可][受] [安][伎][佐][良][婆] [毛][美][知][能][等][伎][尓] [波][流][佐][良][婆] [波][奈][能][佐][可][利][尓] [可][毛][加][久][母] [伎][美][我][麻][尓][麻][等] [可][久][之][許][曽] [美][母][安][吉][良][米][々] [多][由][流][比][安][良][米][也]
3994,[之][良][奈][美][能] [与][世][久][流][多][麻][毛] [余][能][安][比][太][母] [都][藝][弖][民][仁][許][武] [吉][欲][伎][波][麻][備][乎]
3995,[多][麻][保][許][乃] [美][知][尓][伊][泥][多][知] [和][可][礼][奈][婆] [見][奴][日][佐][麻][祢][美] [孤][悲][思][家][武][可][母] [[一][云] [不][見][日][久][弥] [戀][之][家][牟][加][母]]
3996,[和][我][勢][古][我] [久][尓][敝][麻][之][奈][婆] [保][等][登][藝][須] [奈][可][牟][佐][都][奇][波] [佐][夫][之][家][牟][可][母]
3997,[安][礼][奈][之][等] [奈][和][備][和][我][勢][故] [保][登][等][藝][須] [奈][可][牟][佐][都][奇][波] [多][麻][乎][奴][香][佐][祢]
3998,[和][我][夜][度][能] [花][橘][乎] [波][奈][其][米][尓] [多][麻][尓][曽][安][我][奴][久] [麻][多][婆][苦][流][之][美]
3999,[美][夜][故][敝][尓] [多][都][日][知][可][豆][久] [安][久][麻][弖][尓] [安][比][見][而][由][可][奈] [故][布][流][比][於][保][家][牟]
4000,[安][麻][射][可][流] [比][奈][尓][名][可][加][須] [古][思][能][奈][可] [久][奴][知][許][登][其][等] [夜][麻][波][之][母] [之][自][尓][安][礼][登][毛] [加][波][々][之][母] [佐][波][尓][由][氣][等][毛] [須][賣][加][未][能] [宇][之][波][伎][伊][麻][須] [尓][比][可][波][能] [曽][能][多][知][夜][麻][尓] [等][許][奈][都][尓] [由][伎][布][理][之][伎][弖] [於]<[婆]>[勢][流] [可][多][加][比][河][波][能] [伎][欲][吉][瀬][尓] [安][佐][欲][比][其][等][尓] [多][都][奇][利][能] [於][毛][比][須][疑][米][夜] [安][里][我][欲][比] [伊][夜][登][之][能][播][仁] [余]<[増]>[能][未][母] [布][利][佐][氣][見][都][々] [余][呂][豆][餘][能] [可][多][良][比][具][佐][等] [伊][末][太][見][奴] [比][等][尓][母][都][氣][牟] [於][登][能][未][毛] [名][能][未]<[母]>[伎][吉][氐] [登][母][之][夫][流][我][祢]
4001,[多][知][夜][麻][尓] [布][里][於][家][流][由][伎][乎] [登][己][奈][都][尓] [見][礼][等][母][安][可][受] [加][武][賀][良][奈][良][之]
4002,[可][多][加][比][能] [可][波][能][瀬][伎][欲][久] [由][久][美][豆][能] [多][由][流][許][登][奈][久] [安][里][我][欲][比][見][牟]
4003,[阿][佐][比][左][之] [曽][我][比][尓][見][由][流] [可][無][奈][我][良] [弥][奈][尓][於][婆][勢][流] [之][良][久][母][能] [知][邊][乎][於][之][和][氣] [安][麻][曽][々][理] [多][可][吉][多][知][夜][麻] [布][由][奈][都][登] [和][久][許][等][母][奈][久] [之][路][多][倍][尓] [遊][吉][波][布][里][於][吉][弖] [伊][尓][之][邊][遊] [阿][理][吉][仁][家][礼][婆] [許][其][志][可][毛] [伊][波][能][可][牟][佐][備] [多][末][伎][波][流] [伊][久][代][經][尓][家][牟] [多][知][氐][為][弖] [見][礼][登][毛][安][夜][之] [弥][祢][太][可][美] [多][尓][乎][布][可][美][等] [於][知][多][藝][都] [吉][欲][伎][可][敷][知][尓] [安][佐][左][良][受] [綺][利][多][知][和][多][利] [由][布][佐][礼][婆] [久][毛][為][多][奈][ｉ][吉] [久][毛][為][奈][須] [己][許][呂][毛][之][努][尓] [多][都][奇][理][能] [於][毛][比][須][具][佐][受] [由][久][美][豆][乃] [於][等][母][佐][夜][氣][久] [与][呂][豆][余][尓] [伊][比][都][藝][由][可][牟] [加]<[波]>[之][多][要][受][波]
4004,[多][知][夜][麻][尓] [布][理][於][家][流][由][伎][能] [等][許][奈][都][尓] [氣][受][弖][和][多][流][波] [可][無][奈][我][良][等][曽]
4005,[於][知][多][藝][都] [可][多][加][比][我][波][能] [多][延][奴][期][等] [伊][麻][見][流][比][等][母] [夜][麻][受][可][欲][波][牟]
4006,[可][伎][加][蘇][布] [敷][多][我][美][夜][麻][尓] [可][牟][佐][備][弖] [多][氐][流][都][我][能][奇] [毛][等][母][延][毛] [於][夜][自][得][伎][波][尓] [波][之][伎][与][之] [和][我][世][乃][伎][美][乎] [安][佐][左][良][受] [安][比][弖][許][登][騰][比] [由][布][佐][礼][婆] [手][多][豆][佐][波][利][弖] [伊][美][豆][河][波] [吉][欲][伎][可][布][知][尓] [伊][泥][多][知][弖] [和][我][多][知][弥][礼][婆] [安][由][能][加][是] [伊][多][久][之][布][氣][婆] [美][奈][刀][尓][波] [之][良][奈][美][多][可][弥] [都][麻][欲][夫][等] [須][騰][理][波][佐][和][久] [安][之][可][流][等] [安][麻][乃][乎][夫][祢][波] [伊][里][延][許][具] [加][遅][能][於][等][多][可][之] [曽][己][乎][之][毛] [安][夜][尓][登][母][志][美] [之][努][比][都][追] [安][蘇][夫][佐][香][理][乎] [須][賣][呂][伎][能] [乎][須][久][尓][奈][礼][婆] [美][許][登][母][知] [多][知][和][可][礼][奈][婆] [於][久][礼][多][流] [吉][民][婆][安][礼][騰][母] [多][麻][保][許][乃] [美][知][由][久][和][礼][播] [之][良][久][毛][能] [多][奈][妣][久][夜][麻][乎] [伊][波][祢][布][美] [古][要][敝][奈][利][奈]<[婆]> [孤][悲][之][家][久] [氣][乃][奈][我][家][牟][曽] [則][許][母][倍][婆] [許][己][呂][志][伊][多][思] [保][等][登][藝][須] [許][恵][尓][安][倍][奴][久] [多][麻][尓][母][我] [手][尓][麻][吉][毛][知][弖] [安][佐][欲][比][尓] [見][都][追][由][可][牟][乎] [於][伎][弖][伊][加]<[婆]>[乎]<[思]>
4007,[和][我][勢][故]<[波]> [多][麻][尓][母][我][毛][奈] [保][登][等][伎][須] [許][恵][尓][安][倍][奴][吉] [手][尓][麻][伎][弖][由][可][牟]
4008,[安][遠][邇][与][之] [奈][良][乎][伎][波][奈][礼] [阿][麻][射][可][流] [比][奈][尓][波][安][礼][登] [和][賀][勢][故][乎] [見][都][追][志][乎][礼][婆] [於][毛][比][夜][流] [許][等][母][安][利][之][乎] [於][保][伎][美][乃] [美][許][等][可][之][古][美] [乎][須][久][尓][能] [許][等][登][理][毛][知][弖] [和][可][久][佐][能] [安][由][比][多][豆][久][利] [無][良][等][理][能] [安][佐][太][知][伊][奈][婆] [於][久][礼][多][流] [阿][礼][也][可][奈][之][伎] [多][妣][尓][由][久] [伎][美][可][母][孤][悲][無] [於][毛][布][蘇][良] [夜][須][久][安][良][祢][婆] [奈][氣][可][久][乎] [等][騰][米][毛][可][祢][氐] [見][和][多][勢][婆] [宇][能][婆][奈][夜][麻][乃] [保][等][登][藝][須] <[祢]>[能][未][之][奈][可][由] [安][佐][疑][理][能] [美][太][流][々][許][己][呂] [許][登][尓][伊][泥][弖] [伊]<[波]><[婆]>[由][遊][思][美] [刀][奈][美][夜][麻] [多][牟][氣][能][可][味][尓] [奴][佐][麻][都][里] [安][我][許][比][能][麻][久] [波][之][家][夜][之] [吉][美][賀][多][太][可][乎] [麻][佐][吉][久][毛] [安][里][多][母][等][保][利] [都][奇][多][々][婆] [等][伎][毛][可][波][佐][受] [奈][泥][之][故][我] [波][奈][乃][佐][可][里][尓] [阿][比][見][之][米][等][曽]
4009,[多][麻][保][許]<[乃]> [美][知][能][可]<[未]>[多][知] [麻][比][波][勢][牟] [安][賀][於][毛][布][伎][美][乎] [奈][都][可][之][美][勢][余]
4010,[宇][良][故][非][之] [和][賀][勢][能][伎][美][波] [奈][泥][之][故][我] [波][奈][尓][毛][我][母][奈] [安][佐][奈][々][々][見][牟]
4011,[大][王][乃] [等][保][能][美][可][度][曽] [美][雪][落] [越][登][名][尓][於][敝][流] [安][麻][射][可][流] [比][奈][尓][之][安][礼][婆] [山][高][美] [河][登][保][之][呂][思] [野][乎][比][呂][美] [久][佐][許][曽][之][既][吉] [安][由][波][之][流] [奈][都][能][左]<[加]>[利][等] [之][麻][都][等][里] [鵜][養][我][登][母][波] [由][久][加][波][乃] [伎][欲][吉][瀬][其]<[等]>[尓] [可][賀][里][左][之] [奈][豆][左][比][能][保][流] [露][霜][乃] [安][伎][尓][伊][多][礼]<[婆]> [野][毛][佐][波][尓] [等][里][須][太][家][里][等] [麻][須][良][乎][能] [登][母][伊][射][奈][比][弖] [多][加][波][之][母] [安][麻][多][安][礼][等][母] [矢][形][尾][乃] [安][我][大][黒][尓] [[大][黒][者][蒼][鷹][之][名][也]] [之][良][奴][里]<[能]> [鈴][登][里][都][氣][弖] [朝][猟][尓] [伊][保][都][登][里][多][氐] [暮][猟][尓] [知][登][理][布][美][多][氐] [於][敷][其][等][邇] [由][流][須][許][等][奈][久] [手][放][毛] [乎][知][母][可][夜][須][伎] [許][礼][乎][於][伎][氐] [麻][多][波][安][里][我][多][之] [左][奈][良][敝][流] [多][可][波][奈][家][牟][等] [情][尓][波] [於][毛][比][保][許][里][弖] [恵][麻][比][都][追] [和][多][流][安][比][太][尓] [多][夫][礼][多][流] [之][許][都][於][吉][奈][乃] [許][等][太][尓][母] [吾][尓][波][都][氣][受] [等][乃][具][母][利] [安][米][能][布][流][日][乎] [等][我][理][須][等] [名][乃][未][乎][能][里][弖] [三][嶋][野][乎] [曽][我][比][尓][見][都][追] [二][上] [山][登][妣][古][要][氐] [久][母][我][久][理] [可][氣][理][伊][尓][伎][等] [可][敝][理][伎][弖] [之][波][夫][礼][都][具][礼] [呼][久][餘][思][乃] [曽][許][尓][奈][家][礼][婆] [伊][敷][須][敝][能] [多][騰][伎][乎][之][良][尓] [心][尓][波] [火][佐][倍][毛][要][都][追] [於][母][比][孤][悲] [伊]<[伎]>[豆][吉][安][麻][利] [氣][太][之][久][毛] [安][布][許][等][安][里][也][等] [安][之][比][奇][能] [乎][氐][母][許][乃][毛][尓] [等][奈][美][波][里] [母][利][敝][乎][須][恵][氐] [知][波][夜][夫][流] [神][社][尓] [氐][流][鏡] [之][都][尓][等][里][蘇][倍] [己][比][能][美][弖] [安][我][麻][都][等][吉][尓] [乎][登][賣][良][我] [伊][米][尓][都][具][良][久] [奈][我][古][敷][流] [曽][能][保][追][多][加][波] [麻][追][太][要][乃] [波][麻][由][伎][具][良][之] [都][奈][之][等][流] [比][美][乃][江][過][弖] [多][古][能][之][麻] [等]<[妣]>[多][毛][登][保][里] [安][之][我][母]<[乃]> [須][太][久][舊][江][尓] [乎][等][都][日][毛] [伎][能][敷][母][安][里][追] [知][加][久][安][良][婆] [伊][麻][布][都][可][太][未] [等][保][久][安][良][婆] [奈][奴][可][乃]<[乎]>[知]<[波]> [須][疑][米][也][母] [伎][奈][牟][和][我][勢][故] [祢][毛][許][呂][尓] [奈][孤][悲][曽][余][等][曽] [伊][麻][尓][都][氣][都][流]
4012,[矢][形][尾][能] [多][加][乎][手][尓][須][恵] [美][之][麻][野][尓] [可][良][奴][日][麻][祢][久] [都][奇][曽][倍][尓][家][流]
4013,[二][上][能] [乎][弖][母][許][能][母][尓] [安][美][佐][之][弖] [安][我][麻][都][多][可][乎] [伊][米][尓][都][氣][追][母]
4014,[麻][追][我][敝][里] [之][比][尓][弖][安][礼][可][母] [佐][夜][麻][太][乃] [乎][治][我][其][日][尓] [母][等][米][安][波][受][家][牟]
4015,[情][尓][波] [由][流][布][許][等][奈][久] [須][加][能][夜][麻] [須][加][奈][久][能][未][也] [孤][悲][和][多][利][奈][牟]
4016,[賣][比][能][野][能] [須][々][吉][於][之][奈][倍] [布][流][由][伎][尓] [夜][度][加][流][家][敷][之] [可][奈][之][久][於][毛][倍][遊]
4017,[東][風] [[越][俗][語][東][風][謂]<[之]>[安][由][乃][可][是][也]] [伊][多][久][布][久][良][之] [奈][呉][乃][安][麻][能] [都][利][須][流][乎][夫][祢] [許][藝][可][久][流][見][由]
4018,[美][奈][刀][可][是] [佐][牟][久][布][久][良][之] [奈][呉][乃][江][尓] [都][麻][欲]<[妣]>[可][波][之] [多][豆][左][波][尓][奈][久] [[一][云] [多][豆][佐][和][久][奈][里]]
4019,[安][麻][射][可][流] [比][奈][等][毛][之][流][久] [許][己][太][久][母] [之][氣][伎][孤][悲][可][毛] [奈][具][流][日][毛][奈][久]
4020,[故][之][能][宇][美][能] [信][濃][[濱][名][也]][乃][波][麻][乎] [由][伎][久][良][之] [奈][我][伎][波][流][比][毛] [和][須][礼][弖][於][毛][倍][也]
4021,[乎][加][未][河]<[泊]> [久][礼][奈][為][尓][保][布] [乎][等][賣][良][之] [葦][附][[水][松][之][類]][等][流][登] [湍][尓][多][々][須][良][之]
4022,[宇][佐][可][河]<[泊]> [和][多][流][瀬][於][保][美] [許][乃][安][我][馬][乃] [安][我][枳][乃][美][豆][尓] [伎]<[奴]>[々][礼][尓][家][里]
4023,[賣][比][河][波][能] [波][夜][伎][瀬][其][等][尓] [可][我][里][佐][之] [夜][蘇][登][毛][乃][乎][波] [宇][加][波][多][知][家][里]
4024,[多][知][夜][麻][乃] [由][吉][之][久][良][之][毛] [波][比][都][奇][能] [可][波][能][和][多][理][瀬] [安][夫][美][都][加][須][毛]
4025,[之][乎][路][可][良] [多][太][古][要][久][礼][婆] [波][久][比][能][海] [安][佐][奈][藝][思][多][理] [船][梶][母][我][毛]
4026,[登][夫][佐][多][氐] [船][木][伎][流][等][伊]<[布]> [能][登][乃][嶋][山] [今][日][見][者] [許][太][知][之][氣][思][物] [伊][久][代][神][備][曽]
4027,[香][嶋][欲][里] [久][麻][吉][乎][左][之][氐] [許][具][布][祢][能] [河][治][等][流][間][奈][久] [京]<[師]>[之][於][母]<[倍]>[由]
4028,[伊][母][尓][安][波][受] [比][左][思][久][奈][里][奴] [尓][藝][之][河][波] [伎][欲][吉][瀬][其][登][尓] [美][奈][宇][良][波][倍][弖][奈]
4029,[珠][洲][能][宇][美][尓] [安][佐]<[妣]>[良][伎][之][弖] [許][藝][久][礼][婆] [奈][我]<[波]>[麻][能][宇][良][尓] [都][奇][氐][理][尓][家][里]
4030,[宇][具][比][須][波] [伊][麻][波][奈][可][牟][等] [可][多][麻][氐]<[婆]> [可][須][美][多][奈][妣][吉] [都][奇][波][倍][尓][都][追]
4031,[奈][加][等][美][乃] [敷][刀][能][里]<[等][其]>[等] [伊][比][波][良][倍] [安]<[賀]>[布][伊][能][知][毛] [多][我][多][米][尓][奈][礼]
4032,[奈][呉][乃][宇][美][尓] [布][祢][之][麻][志][可][勢] [於][伎][尓][伊][泥][弖] [奈][美][多][知][久][夜][等] [見][底][可][敝][利][許][牟]
4033,[奈][美][多]<[底]>[波] [奈][呉][能][宇][良]<[未]>[尓] [余][流][可][比][乃] [末][奈][伎][孤][悲][尓][曽] [等][之][波][倍][尓][家][流]
4034,[奈][呉][能][宇][美][尓] [之][保][能][波][夜][非][波] [安][佐][里][之][尓] [伊]<[泥]>[牟][等][多][豆][波] [伊][麻][曽][奈][久][奈][流]
4035,[保][等][登][藝][須] [伊][等][布][登][伎][奈][之] [安][夜][賣][具][左] [加][豆][良][尓]<[勢]>[武][日] [許][由][奈][伎][和][多][礼]
4036,[伊][可][尓][安][流] [布][勢][能][宇][良][曽][毛] [許][己][太][久][尓] [吉][民][我][弥][世][武][等] [和][礼][乎][等][登][牟][流]
4037,[乎][敷][乃][佐][吉] [許][藝][多][母][等][保][里] [比][祢][毛][須][尓] [美][等][母][安][久][倍][伎] [宇][良][尓][安][良][奈][久][尓] [[一][云] [伎][美][我][等][波][須][母]]
4038,[多][麻][久][之][氣] [伊][都][之][可][安][氣][牟] [布][勢][能][宇][美][能] [宇][良][乎][由][伎][都][追] [多][麻][母][比][利][波][牟]
4039,[於][等][能][未][尓] [伎][吉][底][目][尓][見][奴] [布][勢][能][宇][良][乎] [見][受][波][能][保][良][自] [等][之][波][倍][奴][等][母]
4040,[布][勢][能][宇][良][乎] [由]<[吉]>[底][之][見][弖][婆] [毛][母][之][綺][能] [於][保][美][夜][比][等][尓] [可][多][利][都][藝][底][牟]
4041,[宇][梅][能][波][奈] [佐][伎][知][流][曽][能][尓] [和][礼][由][可][牟] [伎][美][我][都][可][比][乎] [可][多][麻][知][我][底][良]
4042,[敷][治][奈][美][能] [佐][伎][由][久][見][礼][婆] [保][等][登]<[藝]>[須] [奈][久][倍]<[吉]>[登][伎][尓] [知][可][豆][伎][尓][家][里]
4043,[安][須][能][比][能] [敷][勢][能][宇][良]<[未]>[能] [布][治][奈][美][尓] [氣][太][之][伎][奈][可]<[受]> [知][良][之][底][牟][可][母] [[一][頭][云] [保][等][登][藝][須]]
4044,[波][萬][部][余][里] [和][我][宇][知][由][可][波] [宇][美][邊][欲]<[里]> [牟][可][倍][母][許][奴][可] [安][麻][能][都][里][夫][祢]
4045,[於][伎][敝][欲][里] [美][知][久][流][之][保][能] [伊][也][麻][之][尓] [安][我][毛][布][支][見][我] [弥][不][根][可][母][加][礼]
4046,[可][牟][佐][夫][流] [多][流][比][女][能][佐][吉] [許][支][米][具][利] [見][礼][登]<[毛]>[安][可][受] [伊][加][尓][和][礼][世][牟]
4047,[多][流][比][賣][野] [宇][良][乎][許][藝][都][追] [介][敷][乃][日][波] [多][努][之][久][安][曽][敝] [移][比][都][支][尓][勢]<[牟]>
4048,[多][流][比][女][能] [宇][良][乎][許][具][不][祢] [可][治][末][尓][母] [奈][良][野][和][藝]<[弊]>[乎] [和][須][礼][氐][於][毛][倍][也]
4049,[於][呂][可][尓][曽] [和][礼][波][於][母][比][之] [乎][不][乃][宇][良][能] [安][利][蘇][野][米][具][利] [見][礼][度][安][可][須][介][利]
